,POM121B,MTCO2P11,MTCO1P11,SMG1P6,AC008443.5,RPS10P16,MTCO3P11,VN1R83P,CICP5,AC005682.1,AL022345.3,SEC22B2P,ASLP1,AC094019.2,AL117340.1,OR7E7P,FRG1KP,GUSBP15,PDIA3P2,AC008267.3,AL109840.1,UNC93B8,MTCO1P12,ARHGEF34P,FO538757.1,ENPP7P5,BLZF2P,MTND5P14,AC145285.4,DDX12P,AL353807.3,AL031432.2,AC093162.1,PKD1P1,TMSB4XP2,MTATP6P11,TREML5P,AC099654.2,AL157893.1,AL353743.4,PSPC1P1,AP005018.2,IDSP1,KRT128P,AGAP10P,MSTO2P,AC107982.1,OR8R1P,TNRC18P3,TAS2R15P,AL355864.2,CDCA4P4,MTND4P14,AC090114.3,NAIPP2,PKD1P2,MTND1P23,SEPTIN14P8,AL450326.2,AC103810.3,AL589644.1,WASH4P,SPDYE18,MTND4P23,CR545473.1,PSPHP1,GTF2IP23,MTCO3P12,CYP4F60P,ABHD17AP6,AP001282.2,AGAP7P,GUSBP17,NBPF2P,AC090971.3,AL645929.1,MTND6P5,HNRNPLP2,DPY19L1P1,ANTXRLP1,AC004980.3,AC004381.3,AC112907.2,MTCO2P12,SUMO2P19,AC134349.2,HSD17B1P1,NPIPB10P,AC233699.1,FRG1BP,AL356274.1,ZNF285B,OR52M2P,AC027139.1,GNRHR2P1,TEX28P2,HERC2P10,DDX11L8,H1-12P,AC010615.1,AL513485.1,MTND3P23,AC091849.1,MTND2P28,BX005040.4,AC008752.3,MTND4LP7,AC243725.1,FCGR1CP,MAGOH3P,AC245517.5,MTND1P11,ABHD17AP1,RDM1P2,LAMB2P1,CDRT15P12,AC018804.1,NCF1C,AC055876.2,MTND4P15,AC007663.1,NSFP1,OR7E36P,GOLGA8VP,AC000041.1,AC087359.1,AC133552.4,AC011330.1,AC025287.5,TCP1P1,AC010087.1,OXCT2P1,AL445187.1,AC107075.1,TCAF1P1,FRG1JP,MTCO1P2,Diagnosis
RNA365_FPKM,2.444357618,0.43757876,0.58413602,0.643118705,4.434533601,0.399869813,0.512494644,1.337319356,0.044793738,0.135197974,0.435167234,8.827237588,0.934234087,1.260820155,0.158541509,1.077959749,0.581628819,0.0,3.138537873,0.278560993,0.554291226,0.281326847,48.33472006,0.175075583,0.69591378,0.192371898,0.438839809,0.156539406,0.0,2.490334509,0.356311313,9.723093735,11.97444872,5.465256254,0.0,0.0,2.927087464,0.300559148,1.228083141,0.641097588,0.0,9.89350163,4.484048881,0.08261293,4.470735602,4.81660365,0.381453065,0.259601345,0.958217101,0.213723521,0.229820889,0.291669746,0.292962226,2.631955806,0.0,2.256727656,6.131743713,0.557405221,0.151658286,44.42254789,0.0,5.173720674,1.416825669,0.0,0.0,1.519811703,0.282672733,1.450534809,0.541991907,5.88975326,1.604818718,7.358836364,0.937756157,0.600107193,0.571668697,0.0,0.774747763,7.074962683,0.076459301,0.162686472,0.0,0.149236589,0.601016446,1.017924357,8.068565392,0.109030911,3.21932063,0.585998922,0.169807729,2.86713714,0.483744945,0.224488316,0.0,0.104330315,4.558028169,0.0,0.0,0.0,0.691064207,1.068218711,0.0,0.285931209,0.0,338.5668383,0.130655749,1.392946584,1.012086927,1.364924572,8.888017876,0.0,0.0,0.566083315,34.8657369,0.211102403,0.551294034,0.312339256,2.72815919,820.3054615,0.181718186,0.096048528,0.31989585,4.71947311,0.0,0.165491411,1.133345299,0.0,0.440167983,1.655505624,0.0,0.0,0.45282061,0.129208747,0.0,7.896321401,0.577398802,0.0,0.282127208,0
RNA368_FPKM,0.308220316,0.112212634,0.299537824,1.093534876,2.480906407,0.153839901,0.0,0.171470991,0.068867858,0.260024594,0.0,6.789874135,0.958089445,0.0,0.182931173,0.527666389,0.223767129,2.19008245,3.379736616,0.428583551,0.42628263,0.86567798,89.4873679,0.084169479,0.0,0.074010272,0.337571751,0.120396453,0.211370058,0.51773242,0.365450884,2.32679035,5.418125232,2.354183551,0.0,0.113887449,2.913714838,0.115579241,1.180978572,0.197253709,0.0,11.32232749,4.057865533,0.063534214,14.00800126,3.16931265,0.0,0.299537824,1.785972629,0.328827035,0.265176011,0.560964822,0.112660492,0.552103492,0.0,1.113729112,6.357277726,0.0,0.0,102.510609,0.620362527,2.510234829,1.598380711,0.055982825,0.275467837,4.09194165,0.0,2.510325885,0.277854839,16.0027075,2.46875496,28.04334193,0.0,0.346213158,0.073299319,0.0,0.149032404,5.539310253,0.14705323,0.125121322,0.0,0.0,0.0,1.56597767,2.327483278,0.083851199,3.03550335,1.408527802,0.13060129,2.907093472,0.558163164,0.04318313,0.0,0.0,2.176146211,0.0,0.063745218,0.0,0.930310776,0.389233315,0.0,0.439603189,0.630616453,185.2365231,0.402044121,0.321414182,0.0,5.59895649,15.16256951,0.170703783,0.0,0.087105697,57.39905369,0.649258485,0.466453515,0.0,1.357847692,999.5329795,0.279381514,0.295403183,0.184553949,0.726034514,0.0,0.084839992,0.436026233,0.087667992,0.0,0.778191536,0.0,0.0,0.0,0.099376095,0.0,25.99570649,0.0,0.0,0.0,0
RNA37_FPKM,1.454676877,0.470636239,0.31416817,1.037619861,9.106278806,0.80644929,1.137012676,2.696810008,0.288968526,0.327231741,0.0,11.03057386,1.883956756,0.0,0.063921827,1.185850251,1.407768221,3.062513324,5.063807632,0.561796135,0.446738579,0.567374252,78.39905223,0.052952896,0.280730388,0.232766757,0.283214728,0.82088724,0.0,1.873239639,0.319393855,13.59579239,17.50142756,6.407565401,0.761982482,0.597013206,1.805666897,0.242448971,1.981626268,0.827492288,0.0,8.662530933,3.404602578,0.199818923,6.31979528,5.149637123,0.430780899,0.314113255,1.308166167,0.0,0.556256041,1.647226835,0.118180444,2.798787336,0.06771516,0.402771256,6.021894049,0.0,0.489346548,68.3385557,0.0,4.687375488,2.590660524,0.293469441,0.0,1.532562636,1.139597857,3.071534584,0.0,13.10450362,2.071408688,9.855311948,1.134867526,0.968328721,0.537958856,4.595254444,0.156183995,6.828561648,0.061687094,0.0,0.0,0.240807105,0.0,0.821136612,2.98321292,0.175842111,2.93219232,0.649961456,0.342464767,3.88996056,0.195039526,0.0,0.0,0.0,6.212928547,0.131053498,0.0,0.0,0.557548157,1.133878719,0.0,0.0,0.660877732,300.1774848,0.0,0.786538159,0.816267098,2.385468194,9.867723643,0.178895315,0.0,0.273952656,52.48015794,0.170140863,0.6226316,0.0,0.776778258,639.8834699,0.0,0.387220569,0.12904542,2.501897673,0.083822018,0.22246877,1.828757956,0.137920992,0.236710534,2.027975687,0.0,0.546613547,0.0,0.521225802,0.0,10.95639793,0.609089465,0.601520053,1.820953868,0
RNA379_FPKM,0.899151901,0.654529693,0.436884641,0.949413471,4.522926513,0.44854746,0.575039006,2.750427522,0.301381369,0.151656128,0.0,7.961784005,1.04797446,0.235805774,0.266810444,0.549783119,0.978826585,4.525409304,2.112530795,0.312471265,0.621789527,0.157872802,55.74305571,0.171857912,1.756948609,0.0,0.098495863,0.175595533,0.0,4.002227521,0.266490911,9.211767448,10.11545888,5.690206539,0.0,0.664298792,0.579478933,0.0,2.755914495,0.143813536,0.0,13.53650216,4.142872641,0.0,5.384047089,6.380575847,0.171138108,0.0,1.323166677,0.0,0.386766936,0.654529693,0.164312807,4.831992423,0.031405284,0.336089496,2.990967533,0.0,0.283578245,28.97689032,0.0,5.983196565,1.271657688,0.0,0.0,2.131726116,0.0,1.220401703,0.0,9.912016012,2.16038748,9.875067147,1.052199033,0.841725441,0.641267753,0.0,0.0,9.426080654,0.257347622,0.121639989,0.609532987,0.167403717,0.0,0.326216335,3.771660753,0.489099111,3.145823048,0.821742926,0.571540866,2.778056018,0.0,0.503769316,0.116058733,0.0,4.761110953,0.273365983,0.0,0.0,1.550802059,1.135374322,0.0,0.320750217,0.919837399,409.6946511,0.732964376,0.937583892,0.378572535,3.828028529,8.589586402,1.244699141,0.687039045,0.253972078,36.61294145,0.236809203,0.680344773,0.175276103,2.160583451,405.0783306,0.0,0.753978758,0.448693965,3.782081463,0.116667008,0.12373723,2.543315377,0.191827509,0.329111746,1.960563523,1.464477964,0.276447324,0.254110332,0.0,0.0,5.315351715,0.398638774,0.4780668,0.158321942,1
RNA38_FPKM,0.811758505,0.875428768,1.217486748,0.584124032,9.98215981,0.45005567,1.922811112,0.167171403,0.268754656,0.152166061,0.0,10.64878178,0.233652022,0.157608632,0.059465447,0.367652125,0.654626429,0.712135589,6.122503244,0.104482127,0.41559371,0.527750284,45.47656243,0.082097076,2.741486096,0.072154485,0.395093119,1.703187559,0.0,1.009995864,0.297057046,6.160512557,12.26101498,2.854004633,0.0,0.999526622,1.550285136,0.150339735,0.460793616,0.144297099,0.223814042,4.978892533,3.562285805,0.0,2.36959802,2.220583374,0.057224057,0.0,1.189032116,0.240546996,0.603592454,0.875428768,0.934249925,1.166894466,0.104984185,0.28470351,3.800566497,0.417928506,0.037916042,93.01486693,0.604807107,3.642941322,2.055179655,0.0,0.0,1.710556415,0.424035151,2.992757494,0.0,4.347801616,2.889851904,2.598291877,0.879583807,0.33771197,0.428871493,0.0,0.145295457,6.54066668,0.229487881,0.0,0.0,0.22398245,0.0,0.109078115,3.026997418,0.0,1.480430091,0.439654034,0.191119531,0.39115989,0.181442132,0.042100325,0.155199518,0.0,2.122693285,0.121897083,0.093283582,0.0,0.777796558,0.295294948,0.352275356,0.428923164,0.0,210.2632948,0.196095307,0.313521927,0.253031545,2.389327492,101.5487205,0.998781262,0.0,0.339808991,23.20882255,0.158279307,0.454985645,0.117151613,1.083629185,1308.22983,0.0,0.504259718,0.180022268,2.175177039,0.0,0.041374457,1.275586355,0.042753606,0.220172098,0.805067654,0.0,0.0,0.0,0.0,0.286120285,9.716251196,0.233273752,0.319734346,0.105819736,0
RNA383_FPKM,0.948727715,0.238163235,0.3709364,0.829049241,5.924730235,0.653028225,0.313809844,1.091804494,0.182771927,0.496756523,0.354990436,7.489288607,1.271082635,0.68623305,0.064698497,0.880131244,0.474929618,2.905548941,2.050012657,0.568595252,0.452166589,0.344523148,57.98545652,0.071469991,0.994369858,0.235585664,0.644904264,0.191703883,0.224204486,3.819071327,0.2262638,10.0550422,9.776175636,5.211577084,0.0,0.0,0.562329861,0.245380303,0.751977769,0.209374273,0.0,8.668268208,2.584124038,0.0,3.951377478,4.690467692,0.249155384,0.211977749,1.504449481,0.087217478,0.0,0.595352675,0.358827917,2.73481698,0.0,0.383163988,6.747451869,0.45470685,0.123796544,32.89433432,1.974705848,5.133687518,1.773641388,0.118819516,0.0,4.343224667,0.46139886,1.628323252,0.294992714,8.686377148,2.620322454,7.539362547,1.339931014,0.245009077,0.544467646,0.0,0.158081678,8.045397234,0.124865844,0.0885462,0.22174745,0.060901294,0.0,0.831071582,4.66600155,0.088942659,2.373992959,0.837209482,0.277313356,2.234392191,0.0,0.183306169,0.0,0.0,3.464580183,0.0,0.033822741,0.0,0.423151253,0.229501031,0.0,0.466717579,0.0,458.5182877,0.373379986,0.454918539,0.275298705,2.414320685,7.400098745,0.0,0.99969753,0.277270342,33.15161362,0.344576595,0.765130882,0.255040945,1.441250516,528.9985222,0.0,0.862238934,0.19587808,2.697169091,0.0,0.135088331,0.925434285,0.0,0.0,1.651933907,0.0,0.0,0.184789542,0.263739296,0.311299305,8.767327753,0.145052396,0.0,0.230371266,0
RNA385_FPKM,1.328610472,0.701967575,0.520656578,0.506831751,2.802867226,0.427756828,0.411143799,1.430226069,0.263384137,0.397679526,0.0,6.294129526,0.915849081,0.449507175,0.042409861,0.838504376,0.0,3.045218186,2.349873652,0.372430567,0.592502311,0.376128459,34.40696807,0.093619421,0.930513486,0.051459492,0.516279526,0.753493213,0.293789234,2.699534914,0.402267097,9.590518323,9.26643054,5.790811175,0.252641603,0.395776961,0.644583398,0.160719849,1.313570322,0.411409567,0.079781559,12.51723164,3.949513375,0.088308005,7.128624782,3.848197938,0.0,0.208262631,1.49788905,0.0,0.430220205,0.701967575,0.313355402,1.663400622,0.0,0.411178273,2.708814727,0.0,0.108138322,39.22497197,0.431339322,4.043738773,1.717373647,0.038924972,0.191533345,2.03215589,0.604465489,1.357419588,0.096638864,10.41432976,1.888012506,16.51294601,1.003033603,0.72214516,0.458537897,1.740701965,0.62153379,10.47226208,0.449804059,0.02900751,0.290569626,0.478894357,0.0,1.011004894,3.955226199,0.233150975,1.943766561,1.292643392,0.136226584,1.393868351,0.129401797,0.180093549,0.110592194,0.0,3.44615272,0.0,0.110810934,0.434734017,0.461969623,0.631399406,0.0,0.458537897,1.31498058,264.5750614,0.174684166,0.819376214,0.901940693,4.379247254,8.56496345,0.118690686,0.0,0.302706123,37.23386925,0.225655135,0.707560423,0.334121869,2.917867847,569.9891269,0.194245263,1.129517646,0.213847229,2.235425505,0.0,0.088494244,2.121600212,0.030491228,0.235373743,1.475526413,0.0,0.032953253,0.0,0.138219796,0.0,6.418502281,0.475026339,0.22789193,0.0,1
RNA386_FPKM,0.890591234,0.129710373,0.115392542,0.331019923,3.584086674,0.0,0.455606727,1.783300162,0.0,0.420696976,0.3868555,6.770448864,1.93785123,0.373558906,0.070506038,0.871230555,0.0,2.953136922,2.231896247,1.114562602,0.492754491,0.500198024,61.88447562,0.058367797,1.701558554,0.0,0.156035224,0.139163223,0.0,3.679956914,0.492778935,6.338951684,7.013455006,4.638456576,0.420014543,0.131646349,0.61222154,0.133597403,1.091763489,0.113975309,0.0,12.87152855,2.110554714,0.146810827,4.229805856,6.655283054,0.067848503,0.0,0.786360667,0.095046394,0.613030956,0.389004202,0.0,0.425379502,0.0,0.408355518,7.584575466,0.495522775,0.269646134,45.00322771,1.433494337,6.156285188,1.511476991,0.0,0.0,7.769706901,0.0,1.773104892,0.0,10.47225678,1.712122055,6.456670946,0.625349545,0.53349411,0.76231371,0.0,0.344374616,6.739106033,0.543843885,0.096402298,0.0,0.066367986,0.267281982,0.387863427,2.391069554,0.0,3.046679396,0.651170843,0.452950098,3.823362448,0.0,0.049916839,0.275831968,0.0,3.07399437,0.0,0.0,0.0,0.614354716,0.549823342,0.0,0.508126235,2.186139318,273.6299512,0.348514964,1.114562602,0.0,3.235621644,3.520559231,0.394451462,0.0,0.100688418,38.74547665,0.0,0.931213949,0.277668982,1.854705792,697.13957,0.0,0.68283206,0.85322994,1.258717673,0.0,0.14712061,1.007541734,0.0,0.260828112,1.389993714,0.0,0.164299911,0.0,0.287193916,0.0,7.581590486,0.0,0.47351521,0.0,0
RNA39_FPKM,1.53348054,0.606697383,0.269996218,1.126399217,5.366353947,0.332671122,0.319831194,1.483378796,0.074494301,0.337433286,0.0,7.631775726,2.720058542,0.174882346,0.065982787,0.489144891,0.967770538,1.973943639,2.088669325,0.231748422,1.382957228,0.23404947,67.05511546,0.091031381,1.158076429,0.160043527,0.073048201,0.455847748,0.228655034,2.351784583,0.691687542,10.78554812,12.89196119,4.801394168,0.0,0.738827806,1.289173566,0.416721435,1.532553034,0.853343937,0.0,11.94475512,3.730498772,0.206119354,5.664391031,4.77962073,0.126926828,0.431949939,0.919822098,0.266755758,0.382398324,1.092005844,0.426557679,1.891040307,0.069850266,0.822429705,8.206452588,0.463732961,0.042071594,81.64960494,0.0,6.423247954,2.671747692,0.060560871,0.0,1.580667511,0.470099364,4.22346689,0.300555331,12.88213426,3.471112386,6.282177246,0.585223035,0.873765654,0.396305687,0.084660992,0.161219662,8.040662247,0.667955779,0.045130928,0.0,0.434581713,0.0,0.604918212,2.796977766,0.0,1.555107799,1.035943529,0.70642846,6.396875323,0.402450919,0.140095837,0.172059308,0.0,4.83803544,0.0,0.0,0.0,0.718735576,0.561288729,0.195272043,1.188917062,2.045862345,364.5719599,0.163075984,0.695245267,2.525727802,3.217127381,5.051579913,0.369138427,0.0,0.282590575,58.18950408,0.526700731,0.275160995,0.389841486,1.068128745,590.4554736,0.151180343,0.798749701,0.199636568,1.907093866,0.086524599,0.183542688,1.885770019,0.0,0.0,1.68333268,0.0,0.051269855,0.188457687,0.0,0.0,6.83194749,0.184753345,0.088662156,0.938980888,1
RNA392_FPKM,1.480381876,0.404137412,0.419615737,0.562727942,4.096016355,1.292687189,1.065054972,0.411639782,0.08269964,0.249733746,0.0,6.714158148,0.575132505,0.388092591,0.073248391,0.633570006,0.268720637,1.972135284,1.159365208,0.385973933,0.51192032,0.519658731,42.97984357,0.060638447,0.3213679,0.088878504,0.567409598,0.4338018,0.0,2.486589094,0.292537558,8.581173386,10.40905974,4.293929571,0.0,0.546805083,0.636040635,0.138794667,1.417935427,0.592104904,0.0,11.92350788,2.192426991,0.076297866,5.644473158,4.341441794,0.281814927,0.359703456,1.259464688,0.296135173,0.530698891,0.808274824,0.202964136,1.878358422,0.0,0.590250191,2.462328726,1.029099454,0.233431775,50.57025906,0.744989734,5.072518488,1.308551837,0.0,0.0,3.860613116,0.0,1.842084138,0.0,9.300277529,2.37154234,13.59330311,0.649677163,0.554250236,0.263989856,1.315316373,0.536745,7.876371104,0.494384527,0.100152927,0.251051335,0.206782122,0.0,0.805904517,6.210076515,0.201296377,2.589681066,0.270575632,0.548949354,4.333226989,0.22349692,0.0,0.19101116,0.0,3.919406367,0.0,0.0,0.250365402,0.638256804,0.830846466,0.0,0.791969568,0.757303614,349.6393021,0.181036522,0.643248796,0.934739592,4.201771954,5.283051136,0.409797993,0.0,0.4182185,34.95113634,0.389744049,0.661923138,0.0,1.778585742,634.0703436,0.0,0.620690073,0.221623742,2.490785278,0.0,0.101879701,1.046741159,0.0,0.541951784,1.387445275,0.0,0.0,0.0,0.477398426,0.0,5.834307554,0.082033006,0.0,0.0,0
RNA409_FPKM,1.185406012,0.261435811,0.174547369,0.849622918,2.16836081,0.717016951,0.459483731,3.196570621,0.120410104,0.242426999,0.0,7.602864766,0.837388947,0.0,0.213196147,0.527091659,0.0,3.615803718,2.250888656,0.374590421,0.496826972,0.378309758,51.91495703,0.4904428,0.467909438,0.0,0.236025115,0.421007703,0.492455268,3.771070968,0.177474026,9.87847029,10.35557016,6.427923006,0.0,0.663540949,1.697897908,0.179616367,1.101053894,0.28737714,0.0,10.59961438,5.911400983,0.444143846,5.735917979,5.514380417,0.0,0.0,0.693811357,0.191569345,0.412097807,0.392218205,0.131297158,2.466613647,0.0,1.459101738,3.823854641,0.0,0.045327231,36.11858692,0.0,4.281244547,1.185426262,0.130430192,0.0,4.768956225,0.0,1.787914433,0.0,5.876011346,1.72626783,11.8139473,1.891548792,0.5380339,0.341633437,6.109517429,0.0,7.588198269,0.308452251,0.097198661,0.243649392,0.334516505,0.538716217,0.521466873,5.424874516,0.097727503,3.072125529,1.313230675,0.076140435,1.752469911,1.084323014,0.201267916,0.185376801,0.0,4.086096953,0.0,0.0,0.242983683,0.464648745,0.856806097,0.105245003,0.256288265,0.734975438,446.5765263,0.527091659,0.998989909,0.0,2.039121943,4.733301425,0.0,0.548963135,0.4059822,26.87206875,0.189217081,0.593063492,0.420013196,2.445640703,533.7507359,0.162879172,0.344279194,0.28680678,2.478015429,0.0,0.19779778,2.032230901,0.102170317,0.262982769,1.978752465,0.0,0.0,0.608923241,0.347502775,0.0,8.777399774,0.676849957,0.477521413,0.126503596,0
RNA41_FPKM,0.18194855,0.0,0.0,0.0,0.915289961,0.756629103,0.290906112,0.0,0.0,0.306968412,0.0,5.370373472,0.0,0.0,0.179985076,0.148346546,0.0,0.0,1.425071711,0.421623534,0.419187852,0.532323454,57.78687674,0.049682553,1.843459695,0.0,0.265660138,0.177712179,0.0,1.477148747,0.239700346,3.270358795,4.477721703,1.147057582,0.714889071,0.111991978,0.781810175,0.113717844,0.0,0.0,0.0,10.31777474,2.794606453,0.0,9.218906711,2.283694965,0.0,0.0,0.362592865,0.0,0.173959102,0.0,0.0,0.0,0.0,0.037785747,6.658150773,0.42154284,0.0,76.6181951,0.610037606,5.541752865,1.143713077,0.0,0.0,1.725374179,0.0,6.586176855,0.683584764,9.921066626,0.971507948,19.2187045,0.0,0.0,0.43258661,0.769821611,0.0,6.979608579,0.115727045,0.0,0.0,0.056459462,0.454929409,0.550275711,0.508904084,0.0,0.550112342,0.332586899,0.321308249,1.972529155,0.0,0.0,0.0,0.0,1.427330145,0.737629256,0.0,0.0,0.392267126,0.255284955,0.0,0.865118028,0.620120872,240.7650373,0.148327622,0.632475647,0.0,4.303630097,10.85529621,0.839570549,0.0,0.0,30.16674005,0.0,0.542377655,0.0,1.457354889,1383.176196,0.0,0.0,0.0,0.459200538,0.0,0.083496499,0.428769289,0.0,0.0,0.069601648,0.987297704,0.0,0.0,0.342252304,0.0,11.47337178,0.0,0.644950983,0.0,0
RNA418_FPKM,1.082173427,0.347487414,0.309332249,0.752805309,5.123578068,0.0,0.3052861,1.416266289,0.142248692,0.268486888,0.0,7.148967295,1.112953089,0.166926719,0.188882048,0.622765315,0.462107985,1.31925619,6.481701033,0.331870002,0.44016431,1.452636544,104.7113358,0.156432285,0.691000464,0.07642038,0.069725143,0.0,0.0,2.646367919,0.408825854,7.723113666,7.720948688,4.028512979,0.0,0.117596136,0.410228197,0.35805612,0.243930066,0.305533081,0.0,12.36261295,5.237840732,0.393555101,7.91670872,5.669681076,0.121214479,0.0,2.107706919,0.169804766,0.365099482,0.0,0.290893844,1.900552293,0.0,0.222082114,7.62354316,0.442637143,0.160591668,72.21162829,0.640564321,6.069404512,1.125343613,0.0,0.0,5.130994698,0.67319499,3.168299599,0.0,11.77114443,2.294340186,12.14879206,0.186263384,0.357475706,0.302671329,0.080809653,0.153885569,9.382857184,0.151838961,0.129191603,0.0,0.237081154,0.0,0.461995386,3.73863788,0.086581771,2.392155988,1.80360989,0.944262136,2.173811392,0.0,0.0,0.0,0.0,4.244658055,0.0,0.032924953,0.430543232,0.548921347,0.535895324,0.0,0.227058823,0.651152161,465.4123187,0.363273444,0.885166431,0.0,3.974907983,16.07674616,0.176262665,0.486354392,0.0,45.84711158,0.335274091,0.481673119,0.248155627,1.657133921,613.5365225,0.144302951,0.381287768,0.444717006,1.338836244,0.082588482,0.175239629,1.350236809,0.045281271,0.349543553,1.704586488,0.0,0.0,0.359769002,0.153935793,0.303036198,18.31410423,0.529158439,0.33843271,0.44819467,0
RNA431_FPKM,1.024714012,0.0,0.0,0.489250479,5.379099167,0.667017388,0.427442667,2.230152293,0.199135951,0.30067221,0.483532926,6.735472208,1.038582647,0.23357099,0.0,0.653732358,0.646601215,0.791484748,1.395512748,0.774342189,0.615896688,0.469277482,50.16778899,0.048652033,2.127910149,0.213861313,0.585466501,0.174026057,0.305389216,1.758630462,0.440184941,8.888707166,11.43422127,3.17600293,0.0,0.0,0.957172984,0.167091225,0.682634719,0.498983036,0.0,14.62209593,2.9326151,0.0,8.026209008,4.1939845,0.0,0.144300402,1.311254162,0.237598076,0.383361095,0.648656076,0.24434315,3.192295159,0.0,0.854880568,10.67115882,0.619356781,0.449629084,44.79699694,0.896304936,5.575380733,1.155151223,0.0,0.39799822,2.957573779,0.628179528,1.814292085,0.0,8.555325608,1.070681633,16.52432053,1.042756813,0.667301258,0.423713863,0.0,1.076819607,7.866305336,0.127540719,0.0,0.0,0.16590746,1.002547347,2.425212487,7.849749714,0.121148909,1.616491528,0.814374651,0.472030513,0.289738521,0.537782961,0.0,0.229917637,0.0,1.572769842,0.180582321,0.0,0.0,0.768442738,0.187551375,0.0,0.63542079,0.0,301.9725706,0.072625499,0.464663799,0.374984718,4.299518427,5.479238457,0.493268488,0.680527821,0.377671946,32.97433547,0.0,0.735552193,0.521008858,3.033317207,682.1694124,0.403829696,0.213447255,0.622521578,1.199418441,0.0,0.306636062,1.259948652,0.126718974,0.0,1.227100798,0.0,0.0,0.0,0.215531352,0.424021181,6.672232637,0.197530735,0.592192953,0.0,1
RNA44_FPKM,0.844823807,0.591333535,0.36840092,0.631277106,4.903741512,0.48648589,0.831164739,0.903610795,0.072600362,0.493393801,0.0,5.613912974,1.893752609,0.170349367,0.128545006,0.238435772,0.471582999,2.116312223,5.089959544,0.225856464,0.449189392,0.34226525,86.36084751,0.283919972,5.220131812,0.0,0.355846729,0.0,0.222728258,2.756150792,0.449434416,10.16188943,8.453171254,4.360716476,0.765760964,0.120007315,3.071592046,0.081217072,0.74704954,0.571828383,0.0,11.0552309,2.352708801,0.133896588,5.321376566,6.164385554,0.061849924,0.0,1.255140073,0.173286425,0.279602551,0.118242502,0.178210489,1.455151281,0.045375226,0.396756025,12.97074476,0.451712928,1.024695067,61.15237148,0.653698384,7.551379937,1.761563733,0.0,0.0,0.0,0.458147585,10.14428841,0.0,15.09785323,3.643473181,7.956140918,0.380165018,0.0,0.695301351,0.9897676,0.471283206,7.17112186,0.620025026,0.131928377,0.0,0.18156283,0.0,0.943286668,3.543824785,0.0,1.515743577,0.59395392,1.032808572,3.38166968,0.0,0.0,0.083842441,0.0,2.676437587,0.0,0.0,0.878966947,1.120769177,0.09116202,0.0,1.158809233,0.664503316,622.3250973,0.105935311,1.355369959,2.188168394,4.611127803,4.424142993,0.359753473,0.0,0.0,70.16213922,0.342148516,1.698700573,0.379995278,1.951974777,554.8761683,0.0,0.311424882,0.194594356,0.929388317,0.168563734,0.134203004,0.918913157,0.046209713,0.356948227,1.242963135,0.0,0.199814846,1.101624898,0.052381043,0.0,12.29329185,0.216082268,0.777452961,0.0,1
RNA442_FPKM,0.321158737,0.233762699,0.05201526,0.705353704,0.0,0.640962239,0.513528794,0.357210416,0.03588231,0.487654095,0.0,2.496993218,1.622261422,0.0,0.254130512,1.021127002,0.0,1.331172062,1.509100967,0.22325651,0.0,0.225473241,75.98537861,0.122778006,1.394505043,0.0,0.140671359,0.125460643,0.0,2.373600825,0.412527156,5.368535163,2.822737266,3.609397161,0.378472941,0.474503389,0.0,0.0,0.492131997,0.0,0.0,16.82599748,2.325391468,0.132355233,1.939537894,4.046531489,0.061137937,0.0,0.265844874,0.342583265,0.0,0.116881349,0.0,0.287621173,0.0,0.416167208,13.46181343,0.0,0.081018672,38.9164179,0.646173314,4.976030303,0.681322435,0.058312045,0.0,6.090941567,0.679310407,2.03447869,0.434313211,10.9639524,2.315173323,2.929728625,0.751577471,0.4809641,0.305396033,1.875126564,0.310466084,6.429932365,0.030639675,0.086910134,0.0,0.119607701,0.481692834,1.864836479,0.269421416,0.0,1.747947398,0.587051606,0.204142083,2.82019142,0.0,0.0,0.0,0.0,1.259695522,0.065093626,0.0,1.303143727,0.55386284,0.18022521,0.0,0.687141074,0.656853864,536.5468555,0.0,0.558246189,0.0,2.370138821,0.493726639,0.0,0.0,0.090729815,40.21283003,0.507314793,1.679036999,0.0,2.572387943,423.7340499,0.145566516,0.307761152,0.448733808,0.864594479,0.166623307,0.088408585,1.816670116,0.045677769,0.0,0.835423676,0.0,0.148098107,0.181459629,0.207112228,0.0,12.15113196,0.142372266,1.195338178,0.0,0
